,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
216,Lone Survivor,"Action, Biography, Drama",tt1091191,121.0,7.5,154802912,125095601,40000000.0,2013-12-24,20.512
217,Sully,"Biography, Drama",tt3263904,96.0,7.5,240797623,125070033,60000000.0,2016-09-07,17.262999999999998
218,The Vow,"Drama, Romance",tt1606389,104.0,6.8,196114570,125014030,30000000.0,2012-02-05,15.17
219,Life of Pi,"Adventure, Drama, Fantasy",tt0454876,127.0,7.9,609016565,124987023,120000000.0,2012-11-20,29.532
220,The Fault in Our Stars,"Drama, Romance",tt2582846,126.0,7.7,307166834,124872350,12000000.0,2014-05-16,18.417
221,Rango,"Animation, Adventure, Comedy",tt1192628,107.0,7.2,245724603,123477607,135000000.0,2011-03-02,20.24
222,The Good Dinosaur,"Animation, Adventure, Comedy",tt1979388,93.0,6.7,332207671,123087120,175000000.0,2015-11-14,17.15
223,G.I. Joe: Retaliation,"Action, Adventure, Sci-Fi",tt1583421,110.0,5.8,375740705,122523060,130000000.0,2013-03-26,23.296
224,Mamma Mia! Here We Go Again,"Comedy, Musical, Romance",tt6911608,114.0,6.7,395044706,120634935,75000000.0,2018-07-09,14.479
225,Cloudy with a Chance of Meatballs 2,"Animation, Adventure, Comedy",tt1985966,95.0,6.4,274325949,119793567,78000000.0,2013-09-26,16.952
226,The Other Guys,"Action, Comedy, Crime",tt1386588,107.0,6.7,170458922,119219978,100000000.0,2010-08-06,13.889
227,Salt,"Action, Mystery, Thriller",tt0944835,100.0,6.4,293503354,118311368,110000000.0,2010-07-21,18.842
228,Now You See Me,"Crime, Mystery, Thriller",tt1670345,115.0,7.3,351723989,117723989,75000000.0,2013-05-29,18.798
229,Horrible Bosses,"Comedy, Crime",tt1499658,98.0,6.9,209838559,117538559,35000000.0,2011-07-08,17.833
231,Jackass 3D,"Documentary, Action, Comedy",tt1116184,95.0,7.0,171685792,117224271,20000000.0,2010-10-15,14.433
232,The Wolf of Wall Street,"Biography, Crime, Drama",tt0993846,180.0,8.2,392000694,116900694,100000000.0,2013-12-25,32.556
233,Green Lantern,"Action, Adventure, Sci-Fi",tt1133985,114.0,5.5,219851172,116601172,200000000.0,2011-06-16,20.693
234,Creed II,"Drama, Sport",tt6343314,130.0,7.2,214215889,115715889,50000000.0,2018-11-21,17.343
235,Unbroken,"Biography, Drama, Sport",tt1809398,137.0,7.2,161459297,115637895,65000000.0,2014-12-25,12.476
236,Peter Rabbit,"Adventure, Comedy, Family",tt5117670,95.0,6.6,351266433,115253424,50000000.0,2018-02-07,14.786
237,Girls Trip,"Adventure, Comedy, Drama",tt3564472,122.0,6.2,140552359,115171585,19000000.0,2017-07-21,13.412
238,Dumbo,"Adventure, Family, Fantasy",tt3861390,112.0,6.6,353284621,114766307,170000000.0,2019-03-27,19.113
239,Fifty Shades Darker,"Drama, Romance",tt4465564,118.0,4.6,381545846,114376885,55000000.0,2017-02-08,14.416
240,Night at the Museum: Secret of the Tomb,"Adventure, Comedy, Family",tt2692250,98.0,6.2,363204635,113746621,127000000.0,2014-12-17,26.577
241,Magic Mike,"Comedy, Drama",tt1915581,110.0,6.1,167739368,113721571,7000000.0,2012-06-28,11.871
242,Bad Moms,Comedy,tt4651520,100.0,6.2,183936074,113257297,20000000.0,2016-07-28,14.158
243,The Bourne Legacy,"Action, Adventure, Thriller",tt1194173,135.0,6.7,276144750,113203870,130000000.0,2012-08-08,19.093
244,The Hangover Part III,"Comedy, Crime",tt1951261,100.0,5.8,362000072,112200072,103000000.0,2013-05-23,14.844
245,Mr. Peabody & Sherman,"Animation, Adventure, Comedy",tt0864835,92.0,6.8,275698039,111506430,145000000.0,2014-02-07,15.93
246,Spy,"Action, Comedy, Crime",tt0372538,110.0,6.6,235666219,110825712,5000000.0,2011-08-09,2.804
247,Godzilla: King of the Monsters,"Action, Adventure, Fantasy",tt3741700,132.0,6.7,386600138,110500138,170000000.0,2019-05-29,29.982
248,Valentine's Day,"Comedy, Romance",tt0817230,125.0,5.7,216485654,110485654,52000000.0,2010-02-10,9.349
249,Trainwreck,"Comedy, Drama, Romance",tt3152624,125.0,6.2,140795793,110212700,35000000.0,2015-07-17,19.228
251,The Upside,"Comedy, Drama",tt1987680,126.0,6.7,125852517,108252517,37500000.0,2019-01-10,15.912
253,Hop,"Animation, Adventure, Comedy",tt1411704,95.0,5.4,183953723,108085305,63000000.0,2011-03-30,14.283
254,Baby Driver,"Action, Crime, Drama",tt3890160,113.0,7.6,226945087,107825862,34000000.0,2017-06-28,36.923
255,Epic,"Animation, Adventure, Family",tt0848537,102.0,6.7,268426634,107518682,100000000.0,2013-05-15,17.793
256,Captain Phillips,"Biography, Crime, Drama",tt1535109,134.0,7.8,218791811,107100855,55000000.0,2013-10-10,22.74
257,Black Swan,"Drama, Thriller",tt0947798,108.0,8.0,329398046,106954678,13000000.0,2010-12-03,22.812
258,300: Rise of an Empire,"Action, Drama",tt1253863,102.0,6.2,337580051,106580051,110000000.0,2014-03-05,19.41
259,The Lego Movie 2: The Second Part,"Animation, Action, Adventure",tt3513498,107.0,6.7,192306508,105806508,100000000.0,2019-01-26,19.969
260,Robin Hood,"Action, Adventure, Drama",tt0955308,140.0,6.6,86489031,105269730,200000000.0,2010-05-12,21.277
261,Pitch Perfect 3,"Comedy, Music",tt4765284,93.0,5.8,185400345,104897530,45000000.0,2017-12-20,17.993
262,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure, Family, Fantasy",tt0980970,113.0,6.3,415686217,104386950,155000000.0,2010-12-08,23.415
263,Paranormal Activity 3,"Horror, Mystery, Thriller",tt1778304,83.0,5.8,207039844,104007828,5000000.0,2011-10-19,8.187999999999999
264,Journey 2: The Mysterious Island,"Action, Adventure, Comedy",tt1397514,94.0,5.8,335260290,103860290,79000000.0,2012-01-19,16.48
266,Rise of the Guardians,"Animation, Action, Adventure",tt1446192,97.0,7.3,306941670,103412758,145000000.0,2012-11-21,18.026
267,Independence Day: Resurgence,"Action, Adventure, Sci-Fi",tt1628841,120.0,5.2,389681935,103144286,165000000.0,2016-06-22,20.629
268,The Expendables,"Action, Adventure, Thriller",tt1320253,103.0,6.5,274470394,103068524,80000000.0,2010-08-03,24.173
269,Just Go with It,"Comedy, Romance",tt1564367,117.0,6.4,214945591,103028109,80000000.0,2011-02-10,19.879
270,Murder on the Orient Express,"Crime, Drama, Mystery",tt3402236,114.0,6.5,352789811,102826543,55000000.0,2017-11-03,25.848000000000006
271,The Girl with the Dragon Tattoo,"Crime, Drama, Mystery",tt1568346,158.0,7.8,232617430,102515793,90000000.0,2011-12-14,21.618
272,The Conjuring 2,"Horror, Mystery, Thriller",tt3065204,134.0,7.4,320392818,102470008,40000000.0,2016-05-13,21.897
273,The Maze Runner,"Action, Mystery, Sci-Fi",tt1790864,113.0,6.8,348319861,102427862,34000000.0,2014-09-10,42.945
274,Annabelle: Creation,"Horror, Mystery, Thriller",tt5140878,109.0,6.5,306515884,102092201,15000000.0,2017-08-03,21.623
275,The Equalizer 2,"Action, Crime, Thriller",tt3766354,121.0,6.7,190400157,102084362,62000000.0,2018-07-19,19.862
276,Bad Grandpa,Comedy,tt3063516,92.0,6.5,151826547,102003019,15000000.0,2013-10-22,11.34
277,Pacific Rim,"Action, Adventure, Sci-Fi",tt1663662,131.0,6.9,411002906,101802906,180000000.0,2013-07-11,32.79
278,The Equalizer,"Action, Crime, Thriller",tt0455944,132.0,7.2,192330738,101530738,55000000.0,2014-09-24,39.412
279,This Is the End,Comedy,tt1245492,107.0,6.6,126041322,101470202,32000000.0,2013-06-12,21.164
280,Rampage,"Action, Adventure, Sci-Fi",tt2231461,107.0,6.1,428028233,101028233,120000000.0,2018-04-12,25.883000000000006
281,Arrival,"Drama, Mystery, Sci-Fi",tt2543164,116.0,7.9,203388186,100546139,47000000.0,2016-11-10,30.168000000000006
282,Due Date,"Comedy, Drama",tt1231583,95.0,6.5,211780824,100539043,65000000.0,2010-11-04,18.528
283,A Wrinkle in Time,"Adventure, Family, Fantasy",tt1620680,109.0,4.2,132675864,100478608,103000000.0,2018-03-08,13.725
284,Fifty Shades Freed,"Drama, Romance, Thriller",tt4477536,105.0,4.5,371985018,100407760,55000000.0,2018-01-17,25.187
285,Bad Teacher,"Comedy, Romance",tt1284575,92.0,5.7,216197492,100292856,20000000.0,2011-05-16,18.099
286,Yogi Bear,"Animation, Adventure, Comedy",tt1302067,80.0,4.6,203518375,100246011,80000000.0,2010-12-17,17.45
287,Cowboys & Aliens,"Action, Sci-Fi, Thriller",tt0409847,119.0,6.0,174822325,100240551,163000000.0,2011-07-29,18.912
288,Kingsman: The Golden Circle,"Action, Adventure, Comedy",tt4649466,141.0,6.8,410902662,100234838,104000000.0,2017-09-20,29.679
289,Edge of Tomorrow,"Action, Adventure, Sci-Fi",tt1631867,113.0,7.9,370541256,100206256,178000000.0,2014-05-27,32.537
290,Passengers,"Drama, Romance, Sci-Fi",tt1355644,116.0,7.0,303144152,100014699,110000000.0,2016-12-21,15.845999999999998
291,Gnomeo & Juliet,"Animation, Adventure, Comedy",tt0377981,84.0,6.0,193967670,99967670,36000000.0,2011-01-13,19.213
292,Christopher Robin,"Comedy, Drama, Family",tt4575576,104.0,7.3,197744377,99215042,75000000.0,2018-08-02,16.203
293,Olympus Has Fallen,"Action, Thriller",tt2302755,119.0,6.5,170270201,98925640,70000000.0,2013-03-20,21.011
294,The Green Hornet,"Action, Comedy",tt0990407,119.0,5.8,227817248,98780042,120000000.0,2011-01-12,12.628
295,Date Night,"Comedy, Crime, Romance",tt1279935,88.0,6.3,152263880,98711404,55000000.0,2010-04-08,10.819
296,Sausage Party,"Animation, Adventure, Comedy",tt1700841,89.0,6.2,140705322,97685686,19000000.0,2016-07-11,18.299
297,The Social Network,"Biography, Drama",tt1285016,120.0,7.7,224920315,96962694,40000000.0,2010-10-01,23.604
298,Rocketman,"Biography, Drama, Music",tt2066051,121.0,7.7,195179299,96368160,40000000.0,2019-05-22,23.686
299,Zero Dark Thirty,"Drama, History, Thriller",tt1790885,157.0,7.4,132820716,95720716,40000000.0,2012-12-19,16.708
300,Sex and the City 2,"Comedy, Drama, Romance",tt1261945,146.0,4.4,290745055,95347692,100000000.0,2010-05-26,15.51
301,42,"Biography, Drama, Sport",tt0453562,128.0,7.5,97470701,95001343,40000000.0,2013-04-12,11.26
302,The Book of Eli,"Action, Adventure, Drama",tt1037705,118.0,6.9,157107755,94835059,80000000.0,2010-01-11,17.332
303,Flight,"Drama, Thriller",tt1907668,138.0,7.3,161772375,93772375,31000000.0,2012-11-02,20.168
304,Tomorrowland,"Action, Adventure, Family",tt1964418,130.0,6.4,209035668,93436322,190000000.0,2015-05-19,29.096
305,The Magnificent Seven,"Action, Adventure, Western",tt2404435,132.0,6.9,162360636,93432655,90000000.0,2016-09-14,23.674
306,Elysium,"Action, Drama, Sci-Fi",tt1535108,109.0,6.6,286140700,93050117,115000000.0,2013-08-07,23.943
307,The Town,"Crime, Drama, Thriller",tt0840361,125.0,7.6,154026136,92186262,37000000.0,2010-09-15,15.755
308,Non-Stop,"Action, Mystery, Thriller",tt2024469,106.0,7.0,222809600,92168600,50000000.0,2014-02-26,17.734
309,Blade Runner 2049,"Action, Drama, Mystery",tt1856101,164.0,8.0,259239658,92054159,150000000.0,2017-10-04,70.584
310,John Wick: Chapter 2,"Action, Crime, Thriller",tt4425200,122.0,7.5,171539887,92029184,40000000.0,2017-02-08,28.702
311,Think Like a Man,"Comedy, Romance",tt1621045,122.0,6.6,96070507,91547205,12000000.0,2012-04-16,9.053
312,Heaven Is for Real,"Biography, Drama, Family",tt1929263,99.0,5.8,101888019,91443253,12000000.0,2014-04-16,9.966
313,Ride Along 2,"Action, Comedy, Crime",tt2869728,102.0,5.9,124605297,91221830,40000000.0,2016-01-14,12.259
314,The Imitation Game,"Biography, Drama, Thriller",tt2084970,114.0,8.0,233555708,91125683,14000000.0,2014-11-14,38.328
315,Get Hard,"Comedy, Crime",tt2561572,100.0,6.0,111711453,90411453,40000000.0,2015-03-26,12.299
316,RED,"Action, Comedy, Crime",tt1245526,111.0,7.1,199006387,90380162,58000000.0,2010-10-13,25.301
317,Planes,"Animation, Adventure, Comedy",tt1691917,91.0,5.7,239258712,90288712,50000000.0,2013-08-09,14.185
318,Terminator Genisys,"Action, Adventure, Sci-Fi",tt1340138,126.0,6.4,440603537,89760956,155000000.0,2015-06-23,47.38399999999999
319,The Lone Ranger,"Action, Adventure, Comedy",tt1210819,150.0,6.4,260502115,89302115,255000000.0,2013-07-03,23.894
320,Taken 3,"Action, Thriller",tt2446042,108.0,6.0,326479141,89256424,48000000.0,2014-12-16,35.581
322,Oblivion,"Action, Adventure, Sci-Fi",tt1483013,124.0,7.0,286168572,89021735,120000000.0,2013-04-10,24.132
323,Percy Jackson & the Olympians: The Lightning Thief,"Adventure, Family, Fantasy",tt0814255,118.0,5.9,226497209,88761720,95000000.0,2010-02-01,27.03
324,The Muppets,"Adventure, Comedy, Family",tt1204342,103.0,7.1,165184237,88631237,45000000.0,2011-11-22,14.734000000000002
325,Miss Peregrine's Home for Peculiar Children,"Adventure, Drama, Family",tt1935859,127.0,6.7,296482446,87242834,110000000.0,2016-09-28,24.786
326,Sisters,Comedy,tt1850457,118.0,6.0,105011053,87044645,30000000.0,2015-12-18,11.656
327,The Campaign,Comedy,tt1790886,85.0,6.1,104907746,86907746,95000000.0,2012-08-09,10.03
328,The Accountant,"Action, Crime, Drama",tt2140479,128.0,7.3,155160045,86260045,44000000.0,2016-10-13,14.316
329,Dumb and Dumber To,Comedy,tt2096672,109.0,5.6,169837010,86208010,40000000.0,2014-11-12,22.282
330,The Emoji Movie,"Animation, Adventure, Comedy",tt4877122,86.0,3.2,217776646,86089513,50000000.0,2017-07-23,14.9
331,Annie,"Comedy, Drama, Family",tt1823664,118.0,5.3,136853506,85911262,65000000.0,2014-12-19,17.52
333,Fury,"Action, Drama, War",tt2713180,134.0,7.6,211817906,85817906,68000000.0,2014-10-15,47.082
334,Alita: Battle Angel,"Action, Adventure, Sci-Fi",tt0437086,122.0,7.5,404852543,85710210,170000000.0,2019-01-31,38.497
335,Real Steel,"Action, Drama, Family",tt0433035,127.0,7.1,299268508,85468508,110000000.0,2011-09-28,19.269
336,Power Rangers,"Action, Adventure, Sci-Fi",tt3717490,124.0,6.0,142337240,85364450,100000000.0,2017-03-23,18.042
337,Green Book,"Biography, Comedy, Drama",tt6966692,130.0,8.3,327909440,85080171,23000000.0,2018-11-16,26.678
338,The Expendables 2,"Action, Adventure, Thriller",tt1764651,103.0,6.6,314975955,85017401,100000000.0,2012-08-08,20.364
339,Paranormal Activity 2,Horror,tt1536044,91.0,5.7,177512032,84752907,3000000.0,2010-10-20,11.519
340,Tammy,"Comedy, Romance",tt2103254,97.0,4.9,100375432,84525432,20000000.0,2014-07-02,10.728
341,Ferdinand,"Animation, Adventure, Comedy",tt3411444,108.0,6.7,296069199,84410380,111000000.0,2017-12-09,15.792
342,"Crazy, Stupid, Love.","Comedy, Drama, Romance",tt1570728,118.0,7.4,145051197,84351197,50000000.0,2011-07-29,22.145
343,Annabelle,"Horror, Mystery, Thriller",tt3322940,99.0,5.4,257047661,84273813,6500000.0,2014-10-02,15.447
344,The Other Woman,"Comedy, Romance",tt2203939,109.0,6.0,196710396,83911193,40000000.0,2014-04-16,14.331
345,Wrath of the Titans,"Action, Adventure, Fantasy",tt1646987,99.0,5.7,301970083,83670083,150000000.0,2012-03-27,14.899
346,Insidious: Chapter 2,"Horror, Mystery, Thriller",tt2226417,106.0,6.6,161919318,83586447,5000000.0,2013-09-12,19.018
347,Battle Los Angeles,"Action, Sci-Fi",tt1217613,116.0,5.8,211819354,83552429,70000000.0,2011-03-08,17.33
348,Immortals,"Action, Drama, Fantasy",tt1253864,110.0,6.0,226904017,83504017,75000000.0,2011-11-10,20.397
349,I Can Only Imagine,"Biography, Drama, Family",tt6450186,110.0,7.4,86026201,83482352,7000000.0,2018-02-14,15.732
350,Penguins of Madagascar,"Animation, Adventure, Comedy",tt1911658,92.0,6.7,373515621,83348920,132000000.0,2014-11-22,20.195
351,Saving Mr. Banks,"Biography, Comedy, Drama",tt2140373,125.0,7.5,117867984,83301580,35000000.0,2013-11-16,13.674
353,Turbo,"Animation, Adventure, Comedy",tt1860353,96.0,6.4,282570682,83028128,135000000.0,2013-07-11,15.92
354,The Descendants,"Comedy, Drama",tt1033575,115.0,7.3,177243185,82584160,20000000.0,2011-09-09,12.932
355,Let's Be Cops,"Action, Comedy, Crime",tt1924435,104.0,6.4,138224951,82390774,17000000.0,2014-08-13,16.886
356,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action, Adventure, Comedy",tt3949660,112.0,6.0,245623848,82051601,135000000.0,2016-06-01,22.931
357,The Post,"Biography, Drama, History",tt6294822,116.0,7.2,179769457,81903458,50000000.0,2017-01-19,23.521
358,Maze Runner: The Scorch Trials,"Action, Adventure, Sci-Fi",tt4046784,131.0,6.3,312296056,81697192,61000000.0,2015-09-09,22.144
359,Unstoppable,"Action, Thriller",tt0477080,98.0,6.8,11845347,81562942,100000000.0,2010-11-04,18.152
360,Ted 2,Comedy,tt2637276,115.0,6.3,215863606,81476385,68000000.0,2015-06-25,24.479
361,Eat Pray Love,"Biography, Drama, Romance",tt0879870,133.0,5.8,204594016,80574010,60000000.0,2010-08-12,9.237
363,Zookeeper,"Comedy, Family, Fantasy",tt1222817,102.0,5.2,169852759,80360843,80000000.0,2011-07-06,12.015999999999998
364,The Mummy,"Action, Adventure, Fantasy",tt2345759,110.0,5.5,409231607,80101125,125000000.0,2017-06-06,26.573
365,Goosebumps,"Adventure, Comedy, Family",tt1051904,103.0,6.3,158260952,80080379,58000000.0,2015-08-05,22.881
366,Jack Reacher,"Action, Thriller",tt0790724,130.0,7.0,218340595,80070736,60000000.0,2012-12-20,19.972
367,Dear John,"Drama, Romance, War",tt0989757,108.0,6.3,114984666,80014842,25000000.0,2010-02-04,13.275
368,War Horse,"Action, Adventure, Drama",tt1568911,146.0,7.2,177584879,79884879,66000000.0,2011-12-25,11.704
369,Dark Shadows,"Comedy, Fantasy, Horror",tt1077368,113.0,6.2,245527149,79727149,150000000.0,2012-05-08,17.482
370,Limitless,"Sci-Fi, Thriller",tt1219289,105.0,7.4,161849455,79249455,27000000.0,2011-03-08,15.809
371,The Purge: Election Year,"Action, Horror, Sci-Fi",tt4094724,108.0,6.0,118587880,79213375,10000000.0,2016-06-29,17.809
373,Tower Heist,"Action, Comedy, Crime",tt0471042,104.0,6.2,152930623,78046570,75000000.0,2011-11-02,12.052
374,The Monuments Men,"Comedy, Drama, History",tt2177771,118.0,6.1,155641650,78031620,70000000.0,2014-01-24,13.318
375,The Adventures of Tintin,"Animation, Action, Adventure",tt0983193,107.0,7.3,373993951,77591831,130000000.0,2011-10-25,17.976
377,Parental Guidance,"Comedy, Family",tt1047540,105.0,6.1,119772232,77267296,25000000.0,2012-12-25,10.356
378,The A-Team,"Action, Adventure, Thriller",tt0429493,117.0,6.8,177238796,77222099,110000000.0,2010-06-09,18.771
379,Alice Through the Looking Glass,"Adventure, Family, Fantasy",tt2567026,113.0,6.2,299457024,77042381,170000000.0,2016-05-25,20.749
380,Paddington,"Adventure, Comedy, Family",tt1109624,95.0,7.2,282839394,76271832,55000000.0,2014-11-24,12.507
381,Pete's Dragon,"Action, Adventure, Comedy",tt2788732,102.0,6.7,143695338,76233151,65000000.0,2016-08-10,15.907
383,Contagion,"Action, Drama, Thriller",tt1598778,106.0,6.6,136515867,75658097,60000000.0,2011-09-08,29.781
384,We Bought a Zoo,"Comedy, Drama, Family",tt1389137,124.0,7.1,120081841,75624550,50000000.0,2011-12-08,11.593
385,2 Guns,"Action, Comedy, Thriller",tt1272878,109.0,6.7,131940411,75612460,61000000.0,2013-08-02,19.54
386,Moneyball,"Biography, Drama, Sport",tt1210166,133.0,7.6,110206216,75605492,50000000.0,2011-09-22,15.344
387,The Hitman's Bodyguard,"Action, Comedy, Crime",tt1959563,118.0,6.9,180650747,75468583,30000000.0,2017-08-16,24.251
388,The Girl on the Train,"Crime, Drama, Mystery",tt2387589,80.0,4.4,173185859,75395035,8000000.0,2013-04-24,5.148
389,Alien: Covenant,"Horror, Sci-Fi, Thriller",tt2316204,122.0,6.4,240891763,74262031,97000000.0,2017-05-09,30.032
390,Jack and Jill,Comedy,tt0810913,91.0,3.3,149673788,74158157,79000000.0,2011-11-11,13.003
391,Captain Underpants: The First Epic Movie,"Animation, Action, Comedy",tt2091256,89.0,6.2,125427681,73921000,38000000.0,2017-06-01,16.372
392,Hugo,"Drama, Family, Fantasy",tt0970179,126.0,7.5,185770160,73864507,170000000.0,2011-11-22,18.604
393,Yesterday,"Comedy, Fantasy, Music",tt8079248,116.0,6.3,153712841,73286650,26000000.0,2019-06-27,18.645
394,White House Down,"Action, Drama, Thriller",tt2334879,131.0,6.4,205366737,73103784,150000000.0,2013-06-27,16.814
395,John Carter,"Action, Adventure, Sci-Fi",tt0401729,132.0,6.6,284139100,73078100,250000000.0,2012-03-07,22.772
396,Dinner for Schmucks,Comedy,tt0427152,114.0,5.9,86855739,73026337,69000000.0,2010-07-30,10.737
397,Justin Bieber: Never Say Never,"Documentary, Music",tt1702443,105.0,1.6,99036827,73013910,13000000.0,2011-02-11,10.282
398,Hercules,"Action, Adventure, Fantasy",tt1267297,98.0,6.0,244819862,72688614,100000000.0,2014-07-23,21.138
399,Storks,"Animation, Adventure, Comedy",tt4624424,87.0,6.8,183388953,72679278,70000000.0,2016-09-22,14.225
400,Bridge of Spies,"Drama, History, Thriller",tt3682448,142.0,7.6,165478348,72313754,40000000.0,2015-10-15,21.074
401,Dolphin Tale,"Drama, Family",tt1564349,113.0,6.9,95932565,72286779,37000000.0,2011-09-23,6.818
402,A Bad Moms Christmas,Comedy,tt6359956,104.0,5.5,130560428,72110659,28000000.0,2017-08-04,14.608
403,10 Cloverfield Lane,"Drama, Horror, Mystery",tt1179933,103.0,7.2,110216998,72082998,15000000.0,2016-03-10,19.412
404,The Purge: Anarchy,"Action, Horror, Sci-Fi",tt2975578,103.0,6.5,111928365,71962800,9000000.0,2014-07-17,19.665
